,RAdeg,DEdeg,pmRA,pmDE,e_RAdeg,e_DEdeg,e_pmRA,e_pmDE,flag,Jmag,Hmag,Ksmag,SpType,Dist
843,124.965002,56.708719,-16.6,-28.4,63,63,4.0,4.0,P,11.408,10.749,10.587,dK7.5+,132
844,126.036308,56.500692,-30.5,-26.0,63,63,4.0,4.0,P,12.619,11.956,11.825,dK7.0,253
845,125.962908,57.156334,8.6,-51.2,63,63,4.0,4.0,P,12.858,12.151,11.987,dM0.5+,214
846,126.564143,56.614735,5.6,-5.6,63,63,4.0,4.0,P,13.289,12.668,12.492,dK7.0+,344
847,126.733781,57.043861,3.4,-39.8,63,63,4.0,4.0,P,12.557,11.922,11.756,dK7.5+,224
848,121.528474,55.928637,-54.2,-20.3,68,68,10.1,10.1,P,11.886,11.272,11.153,dK7.0-,180
849,120.876925,55.502316,20.7,-46.6,72,72,12.3,12.3,P,11.044,10.409,10.224,dK7.5-,111
850,120.655091,56.012573,-2.9,4.7,63,63,4.0,4.0,P,12.093,11.472,11.289,dK7.5,181
851,122.614838,55.360845,-54.5,-64.6,63,63,3.9,3.9,P,12.366,11.697,11.486,dM1.0,156
852,122.279737,55.362,-6.8,-55.2,62,62,8.6,8.6,P,12.883,12.202,12.037,dK7.0+,286
853,120.850027,55.193786,-25.9,-15.6,63,63,4.0,4.0,P,11.848,11.212,11.028,sdK7.0+,144
854,121.145374,55.187574,-5.8,-52.5,63,63,4.0,4.0,P,11.965,11.354,11.153,dM2.0,107
855,122.322558,55.597291,-56.3,-28.4,63,63,4.0,4.0,P,13.031,12.383,12.231,dK7.5,279
856,124.067724,58.148697,-20.3,-96.7,63,63,4.0,4.0,P,11.553,10.888,10.712,dM0.0,129
857,124.078251,58.201004,-71.4,-101.2,63,63,4.0,4.0,P,11.987,11.373,11.221,dK7.0+,189
858,125.339779,58.123437,-90.0,-46.4,63,63,4.0,4.0,P,12.074,11.445,11.26,dM1.0,136
859,125.785749,58.103436,17.0,-7.9,63,63,4.0,4.0,P,12.725,12.09,11.929,dK7.0+,266
860,125.42384,58.44792,9.4,-5.4,63,63,4.0,4.0,P,13.049,12.358,12.242,dK7.0+,308
861,125.601387,58.199321,-43.0,-71.3,63,63,4.0,4.0,P,12.047,11.414,11.239,dK7.0,194
862,123.475591,58.414069,-13.9,-42.4,63,63,4.0,4.0,P,12.274,11.708,11.47,dM2.5,113
863,124.974653,58.248513,21.7,-73.6,63,63,4.0,4.0,P,11.449,10.807,10.631,dM0.0+,122
864,128.782401,56.452532,-16.6,-24.3,63,63,3.9,3.9,P,12.772,12.072,11.876,dM0.0,226
865,127.958102,56.855156,-7.9,-17.5,63,63,4.0,4.0,P,13.073,12.389,12.246,dK7.0,312
866,128.40001,57.28342,-12.9,-5.5,63,63,3.9,3.9,P,11.26,10.597,10.404,dM1.5,85
867,120.791732,56.538904,-12.7,-26.6,63,63,4.0,4.0,P,12.299,11.666,11.453,dM0.0,181
868,121.865736,56.357661,-78.7,-55.1,63,63,4.0,4.0,P,12.342,11.708,11.462,dM2.0,128
869,121.197652,57.018508,-27.2,-120.0,63,63,4.0,4.0,P,12.23,11.636,11.417,dM0.5,160
870,122.170672,56.948602,-3.3,-32.0,63,63,4.0,4.0,P,11.291,10.659,10.422,dM3.5,47
871,121.352933,56.369113,2.9,-15.2,63,63,4.0,4.0,P,12.759,12.069,11.913,dK7.5+,246
872,121.453957,56.807029,-27.5,-27.9,63,63,4.0,4.0,P,12.257,11.619,11.392,dM2.5+,112
873,121.113658,56.757775,-5.5,7.4,63,63,4.0,4.0,P,13.247,12.614,12.446,dK7.0,338
874,42.474167,32.902065,-14.1,-7.6,63,63,4.2,4.2,P,13.115,12.455,12.24,dM0.5-,241
875,42.437144,33.27156,69.0,-28.7,63,63,4.2,4.2,P,13.963,13.341,13.088,dM3.0-,200
876,42.287956,33.359739,15.2,-23.8,63,63,4.2,4.2,P,14.398,13.692,13.553,dK7.0,574
877,42.475988,33.354836,17.8,-5.9,65,65,4.2,4.2,P,15.165,14.364,14.177,sdM0.0+,470
878,43.395809,33.040475,-16.8,-19.0,63,63,4.2,4.2,P,13.988,13.269,13.045,dK7.0,475
879,43.426842,33.128034,-13.6,-23.3,63,63,4.2,4.2,P,14.198,13.537,13.308,dM0.5+,397
880,43.449192,32.976502,10.9,-18.1,63,63,4.2,4.2,P,13.939,13.246,13.069,dM1.5,293
881,43.155549,33.180592,-4.4,3.8,63,63,4.2,4.2,P,13.526,12.88,12.644,dM0.5-,291
882,43.258101,33.29576,1.2,-3.7,63,63,4.2,4.2,P,14.287,13.715,13.523,dK7.5+,498
883,43.122014,33.380437,2.0,-39.8,63,63,4.2,4.2,P,14.405,13.649,13.461,dM3.5,199
884,42.934552,33.51394,35.4,-27.0,63,63,4.2,4.2,P,14.856,14.129,13.916,dK7.5+,647
885,42.772934,33.346243,-6.0,-1.4,63,63,4.2,4.2,P,13.52,12.852,12.658,dM2.5-,201
886,42.603659,33.543215,-0.8,-22.0,69,69,4.3,4.3,P,15.338,14.761,14.648,dM2.0-,510
887,42.633198,33.44594,-30.6,-4.2,63,63,4.2,4.2,P,13.954,13.209,13.086,dK7.0-,468
888,42.606051,33.174519,18.7,-22.6,63,63,4.2,4.2,P,14.257,13.632,13.342,dM4.5,123
889,42.735665,33.538264,-10.3,-18.0,63,63,4.2,4.2,P,14.175,13.487,13.229,dM2.0-,298
890,43.425519,32.622036,4.7,-5.6,63,63,4.2,4.2,P,14.374,13.769,13.546,sdM0.0,327
891,43.299582,32.751785,6.3,-7.2,64,64,4.2,4.2,P,14.983,14.258,14.098,dK7.5-,686
892,42.193981,34.471038,0.5,-8.9,68,68,4.3,4.3,P,15.602,14.876,14.569,dM0.5-,759
893,41.979804,34.619733,-36.4,5.6,63,63,4.2,4.2,P,13.872,13.292,12.989,dM4.0+,127
894,42.291164,34.578082,-2.8,-17.8,63,63,4.2,4.2,P,14.367,13.641,13.48,dM2.0+,326
895,41.967682,34.588464,25.0,-2.3,63,63,4.2,4.2,P,14.449,13.8,13.612,dM1.5+,371
896,41.992643,34.758391,1.7,-19.7,67,67,4.3,4.3,P,15.316,14.675,14.418,dK7.0,877
897,42.132381,34.698092,5.1,-5.8,64,64,4.2,4.2,P,15.044,14.346,14.129,dM0.0,643
898,41.573906,34.534286,8.4,-1.7,80,80,4.5,4.5,P,15.775,15.263,15.172,dK7.0+,1083
899,41.601337,34.537837,10.4,3.4,68,68,4.3,4.3,P,15.471,14.829,14.542,dM1.0,651
900,41.66372,34.467818,-3.2,-18.1,63,63,4.2,4.2,P,14.831,14.068,13.96,dM1.0,485
901,41.122203,35.274174,49.3,-47.7,66,66,4.1,4.1,P,15.155,14.614,14.274,dM3.0,347
902,41.347655,35.32971,-41.2,3.2,68,68,4.3,4.3,P,15.274,14.728,14.556,sdM1.0+,350
903,41.273416,35.296841,17.0,-15.0,63,63,4.2,4.2,P,14.709,14.087,13.872,dM0.0+,551
904,41.478796,35.186524,7.9,-9.2,63,63,4.2,4.2,P,14.682,13.947,13.775,dM3.0+,279
905,41.559548,35.405355,-2.7,10.2,63,63,4.2,4.2,P,13.662,13.107,12.85,dM3.0-,174
906,41.565831,35.294923,8.2,10.6,63,63,4.2,4.2,P,14.041,13.404,13.198,dK7.5-,444
907,41.460266,35.005211,4.0,-4.8,69,69,4.3,4.3,P,15.436,14.884,14.618,dM1.5,585
908,41.0985,34.922544,1.1,-6.9,70,70,4.2,4.2,P,15.602,14.824,14.837,dK7.0+,1000
909,41.206408,35.534881,6.2,1.9,65,65,4.2,4.2,P,15.104,14.415,14.177,dM2.0-,457
910,41.533367,35.418758,18.6,-39.7,68,68,4.3,4.3,P,15.285,14.711,14.505,dM3.0+,368
911,41.448467,35.639539,5.5,-4.3,63,63,4.2,4.2,P,14.515,13.859,13.697,dM1.0,419
912,42.285455,35.434687,16.8,2.3,67,67,4.3,4.3,P,15.391,14.697,14.436,dM0.0,755
913,42.2297,35.594673,3.3,-84.2,66,66,4.2,4.2,P,15.208,14.525,14.313,dM3.0,356
914,41.923385,35.63516,-21.5,-13.8,63,63,4.2,4.2,P,13.746,13.131,12.862,dM3.5,147
915,42.267942,35.511064,0.3,-6.8,70,70,4.3,4.3,P,15.749,15.039,14.824,dM0.0+,890
916,41.77123,35.241753,-1.7,-6.4,63,63,4.2,4.2,P,13.912,13.257,13.04,dM1.5,290
917,41.773676,35.139462,9.6,-2.1,64,64,4.2,4.2,P,15.117,14.329,14.086,dK7.0-,800
918,41.673009,35.073506,374.5,-182.0,63,63,4.2,4.2,P,13.696,13.173,12.897,dM4.0,117
919,41.805556,35.074942,18.0,-10.2,67,67,4.2,4.2,P,15.354,14.616,14.395,dM1.0+,617
920,41.804101,35.015812,17.0,2.0,67,67,4.2,4.2,P,15.132,14.413,14.374,dM0.5,611
921,41.986241,34.824001,7.4,-11.2,69,69,4.3,4.3,P,15.531,14.952,14.682,dK7.0+,968
922,41.708807,34.864906,-13.0,-15.9,63,63,4.2,4.2,P,13.358,12.702,12.503,dK7.0-,356
923,42.05464,34.859895,6.1,-6.1,63,63,4.2,4.2,P,13.597,12.906,12.71,dM1.0,275
924,41.965254,34.927084,21.5,-5.6,68,68,4.3,4.3,P,15.528,14.729,14.494,dK7.5+,882
925,41.937533,34.849581,-33.3,-16.5,63,63,4.2,4.2,P,14.06,13.463,13.225,dM3.0,209
926,42.048621,35.027632,-7.4,-17.1,63,63,4.2,4.2,P,13.661,13.045,12.838,dK7.5-,373
927,41.761207,34.966161,11.9,-4.5,63,63,4.2,4.2,P,14.572,13.845,13.7,dM0.0,518
928,41.741068,34.844176,30.3,3.2,69,69,4.3,4.3,P,15.522,14.882,14.648,dM1.5-,608
929,41.819145,35.446509,7.6,-0.4,71,71,4.3,4.3,P,15.723,15.081,14.941,dM0.5,802
930,41.873048,35.521807,2.4,-12.2,68,68,4.3,4.3,P,15.453,14.744,14.518,dK7.0,934
931,41.798815,35.743343,27.9,-42.7,63,63,4.2,4.2,P,12.844,12.265,11.996,dM4.0,79
932,41.374222,34.694438,5.3,-9.4,67,67,4.2,4.2,P,15.271,14.528,14.37,dM0.0+,714
933,41.369324,34.444958,6.0,-14.7,73,73,5.7,5.7,P,15.463,14.93,14.686,dM1.0+,649
934,41.268848,34.613587,2.3,-13.8,63,63,4.2,4.2,P,13.862,13.165,13.003,dK7.5-,409
935,42.637923,35.324001,2.6,-4.0,70,70,4.3,4.3,P,15.608,14.898,14.754,dM0.5,761
936,42.565839,35.183213,-2.4,-3.9,69,69,4.3,4.3,P,15.577,14.974,14.626,dM0.5,750
937,42.209555,35.284706,-2.0,-21.4,63,63,4.2,4.2,P,14.425,13.729,13.498,dM0.0+,484
938,42.540462,35.261343,3.8,-23.8,65,65,4.2,4.2,P,15.105,14.386,14.24,dK7.0+,796
939,42.435869,35.257611,12.7,-18.0,64,64,4.2,4.2,P,14.896,14.174,14.079,dK7.5+,659
940,42.868429,35.345061,3.6,-9.5,63,63,4.2,4.2,P,13.787,13.104,12.858,dM0.5,329
941,42.663707,35.359612,12.6,-12.1,63,63,4.2,4.2,P,13.547,12.858,12.639,dM3.0+,165
942,42.622811,35.585933,31.6,-20.9,63,63,4.2,4.2,P,14.475,13.85,13.671,dM2.5+,312
943,42.501815,35.649882,-0.5,-2.7,69,69,4.3,4.3,P,14.753,14.511,14.609,dM1.0,468
944,42.670967,35.543287,-4.4,-10.6,63,63,4.2,4.2,P,14.845,14.179,13.904,dM3.0,301
945,43.329171,35.378821,10.4,-1.7,63,63,4.2,4.2,P,14.911,14.316,13.928,dM1.0+,503
946,43.482606,35.397372,3.2,-23.2,63,63,4.2,4.2,P,14.995,14.294,14.003,dM1.0,523
947,43.579635,35.354716,7.6,-9.7,68,68,4.3,4.3,P,15.444,14.757,14.543,dK7.0,930
948,43.307659,34.447552,-10.6,-5.3,65,65,4.2,4.2,P,15.091,14.384,14.194,dK7.5,721
949,43.182144,34.538507,2.6,-4.7,69,69,4.3,4.3,P,15.014,14.683,14.623,dM2.0-,439
950,43.288463,34.691327,28.7,-15.2,63,63,4.2,4.2,P,14.846,14.155,14.037,dK7.0,706
951,43.014453,34.662346,1.2,-9.3,63,63,4.2,4.2,P,14.996,14.261,13.882,dM3.0,323
952,43.513162,34.762264,7.0,-18.1,65,65,4.2,4.2,P,15.1,14.475,14.186,dM3.0+,338
953,43.307348,34.752529,11.0,-19.6,63,63,4.2,4.2,P,13.726,13.136,12.855,dM3.0,179
954,42.95914,34.769793,21.5,-6.0,68,68,4.3,4.3,P,15.462,14.767,14.5,dK7.5-,855
955,43.141115,34.857149,18.2,4.2,64,64,4.2,4.2,P,15.125,14.305,14.122,dM1.0,555
956,43.456578,34.868713,9.0,-60.5,63,63,4.2,4.2,P,14.108,13.535,13.256,dM4.5+,115
957,43.404424,34.841648,0.3,9.4,72,72,5.7,5.7,P,15.393,14.775,14.573,dM1.0,628
958,42.579867,34.471202,17.7,-8.1,64,64,4.2,4.2,P,15.047,14.377,14.098,dM2.0-,446
959,42.146766,35.026658,33.0,-21.3,63,63,4.2,4.2,P,13.956,13.323,13.049,dM3.0,200
960,42.664724,35.103298,27.1,-10.7,63,63,4.2,4.2,P,14.052,13.338,13.142,dM1.5+,309
961,42.394025,35.0045,-6.8,0.9,69,69,4.3,4.3,P,15.527,14.92,14.711,sdK7.0+,785
962,42.57036,34.979604,10.4,-9.9,63,63,4.2,4.2,P,14.585,13.956,13.811,dM2.5+,328
963,42.390308,34.834426,17.4,-4.8,66,63,4.2,4.2,P,14.086,13.49,13.24,dM1.5+,314
964,42.490565,34.92278,-0.4,-5.6,64,64,4.2,4.2,P,14.931,14.396,14.093,dM3.0-,313
965,42.750805,34.912325,9.4,-19.8,65,65,4.2,4.2,P,15.129,14.365,14.158,dM1.0,556
966,43.37067,35.444477,17.9,-9.4,63,63,4.2,4.2,P,13.86,13.142,12.983,dM0.5,340
967,43.075558,35.618196,14.7,-9.3,69,69,4.3,4.3,P,15.621,15.003,14.701,dK7.5-,920
968,43.248639,35.600939,32.6,-24.7,63,63,4.2,4.2,P,14.484,13.827,13.595,dK7.0,598
969,42.977881,35.583393,22.0,5.1,63,63,4.2,4.2,P,14.027,13.388,13.179,dM1.0,335
970,43.414544,34.967206,-9.4,-14.7,63,63,4.2,4.2,P,14.072,13.33,13.067,dM1.0,342
971,43.714449,35.047585,-0.7,-9.7,66,66,4.2,4.2,P,15.365,14.582,14.355,sdK7.0+,729
972,43.561485,35.18796,-12.7,-10.5,63,63,4.2,4.2,P,14.764,14.113,13.969,dM2.5+,357
973,43.610316,35.142337,12.1,-37.8,69,72,5.6,5.7,P,14.539,13.759,13.515,dM1.5,387
974,43.572187,34.971559,0.1,-5.2,63,63,4.2,4.2,P,14.782,14.101,13.963,dM0.0+,570
975,42.387261,33.967589,50.1,-46.9,66,66,5.6,5.6,P,13.007,12.394,12.162,dM3.0+,129
976,42.662735,33.934422,72.9,-13.7,66,66,5.6,5.6,P,12.688,12.038,11.793,dM1.5+,165
977,42.675865,34.052618,9.8,-14.5,63,63,4.2,4.2,P,15.046,14.242,13.973,dM1.0+,536
978,42.348376,33.900106,14.6,-12.1,65,65,4.2,4.2,P,15.039,14.273,14.164,dM0.5+,585
979,42.607651,33.895354,10.2,21.1,63,63,4.2,4.2,P,14.659,13.935,13.721,dK7.5+,591
980,42.096962,34.216174,-1.5,-10.6,63,63,4.2,4.2,P,14.439,13.828,13.578,dM3.5-,203
981,41.995291,34.353352,21.3,-9.4,63,63,4.2,4.2,P,13.911,13.191,12.975,dK7.0,459
982,42.122283,34.34735,17.8,-20.7,64,64,4.2,4.2,P,14.998,14.319,14.096,dM3.0,323
983,42.324694,34.420096,13.0,-7.6,64,64,4.2,4.2,P,15.049,14.38,14.12,dM3.5,269
984,42.515192,33.751386,-21.6,-7.1,72,68,4.3,4.3,P,15.481,14.79,14.566,dM1.5,597
985,42.654247,33.665331,2.7,-2.8,66,66,4.2,4.2,P,15.222,14.502,14.301,dM1.5+,530
986,42.264096,33.70663,-33.1,-7.0,63,63,4.2,4.2,P,13.108,12.442,12.235,dM2.0+,182
987,42.885968,34.207645,-9.5,-32.4,63,63,4.2,4.2,P,14.483,13.832,13.547,dM3.0,255
988,42.896276,34.124686,192.4,-104.7,63,63,4.2,4.2,P,12.298,11.709,11.446,dM4.0,61
989,43.236626,33.822886,10.9,-10.0,63,63,4.2,4.2,P,13.29,12.659,12.417,dM0.5+,261
990,42.824339,34.065781,1.1,-21.8,63,63,4.2,4.2,P,14.481,13.772,13.6,dM1.0+,413
991,43.134805,33.937986,4.3,-6.6,63,63,4.2,4.2,P,13.897,13.211,12.969,dM0.5+,346
992,42.702636,34.231996,-7.5,-8.0,63,63,4.2,4.2,P,14.697,13.958,13.825,dM0.5+,500
993,42.651207,34.17798,8.9,-4.4,63,63,4.2,4.2,P,14.77,14.087,13.845,dM0.0+,567
994,41.62962,34.233306,28.9,-49.0,63,63,4.2,4.2,P,13.822,13.228,12.971,dM2.5-,231
995,42.066941,33.852244,14.2,-26.0,63,63,4.2,4.2,P,14.227,13.723,13.482,dM2.0,305
996,41.988631,33.861657,-3.3,3.4,63,63,4.2,4.2,P,14.513,13.804,13.565,dK7.0-,606
997,42.153879,34.002242,-20.7,-39.2,63,63,4.2,4.2,P,14.936,14.327,14.014,dM2.5-,386
998,44.164127,35.291481,-7.6,-7.2,63,63,4.2,4.2,P,13.743,13.11,12.928,dM0.0,353
999,43.622813,35.331584,-4.5,-20.4,63,63,4.2,4.2,P,14.988,14.292,13.995,dM0.5,572
1000,43.77901,35.803124,6.2,-22.3,63,63,4.2,4.2,P,14.254,13.549,13.355,dK7.0+,538
1001,43.903563,35.657994,20.5,-10.3,63,63,4.2,4.2,P,13.673,13.004,12.818,dM0.0+,342
1002,44.066682,36.023784,6.5,-10.1,63,63,4.1,4.1,P,14.505,13.784,13.536,dK7.0,603
1003,43.71709,36.073742,-7.8,-14.0,64,64,4.1,4.1,P,14.959,14.28,14.078,dM0.5+,564
1004,43.525633,36.325235,-3.1,-19.4,64,64,4.1,4.1,P,15.113,14.384,14.08,dK7.5+,728
1005,43.65364,35.946571,-6.3,-10.1,63,66,4.2,4.2,P,13.842,13.216,12.977,dM1.0,307
1006,44.052962,35.415426,12.9,-4.6,64,64,4.2,4.2,P,15.148,14.377,14.134,dM1.0,561
1007,44.554983,35.307919,20.5,-2.5,63,63,4.2,4.2,P,14.192,13.57,13.334,dM2.0,300
1008,44.474054,35.466545,-2.3,-13.2,63,63,4.0,4.0,P,14.105,13.431,13.261,dM0.0,417
1009,44.43202,35.439342,-22.5,-22.8,63,63,4.0,4.0,P,13.159,12.519,12.319,dM3.5+,112
1010,40.481765,34.661191,9.4,-12.1,63,63,3.9,3.9,P,14.415,13.726,13.513,dM1.0,400
1011,40.553772,35.063579,-4.0,-3.9,63,63,3.9,3.9,P,14.75,14.118,13.817,dM3.5-,234
1012,40.674795,34.806362,42.2,-12.3,71,71,4.2,4.2,P,15.586,15.028,14.9,dM0.5-,753
1013,40.635122,35.026365,7.2,-7.4,68,68,4.0,4.0,P,15.294,14.569,14.521,dK7.5,792
1014,40.91637,34.224209,30.9,-14.6,71,71,4.3,4.3,P,15.645,15.024,14.965,dM1.0,706
1015,40.80834,34.346953,-45.9,-0.4,66,66,5.2,5.2,P,14.158,13.49,13.281,dM2.5,270
1016,40.720792,34.372699,-75.3,-38.4,63,63,3.9,3.9,P,13.196,12.646,12.418,dM2.0,190
1017,40.518402,34.466677,9.7,-6.9,63,63,3.9,3.9,P,14.899,14.132,13.84,dM0.0,602
1018,40.645975,34.571052,27.1,13.0,63,63,3.9,3.9,P,13.421,12.804,12.554,dM1.5+,231
1019,40.696916,34.614677,7.5,1.8,65,65,4.1,4.1,P,15.2,14.569,14.231,dK7.5+,758
1020,40.78853,34.657693,36.7,-17.5,63,63,4.0,4.0,P,13.308,12.696,12.416,dM0.5,264
1021,40.736545,34.724685,-2.8,2.3,64,64,3.9,3.9,P,15.061,14.272,14.093,dM0.0,648
1022,40.677026,34.522054,-11.2,-1.2,63,63,3.9,3.9,P,14.103,13.484,13.264,dM1.0,347
1023,40.461859,34.421562,10.2,-51.4,63,63,3.9,3.9,P,13.332,12.635,12.401,dM1.5+,222
1024,40.430009,34.488483,1.9,-11.8,63,63,3.9,3.9,P,14.736,14.194,13.949,dM0.5,509
1025,40.330999,34.434244,22.8,-4.3,63,63,3.9,3.9,P,14.485,13.784,13.512,dM1.0,414
1026,40.070457,34.304759,8.0,-7.7,65,65,3.9,3.9,P,15.145,14.377,14.189,dM0.5,615
1027,40.392701,34.358731,12.4,-7.2,63,63,3.9,3.9,P,13.943,13.328,13.083,dM1.5,294
1028,40.259472,34.336613,32.0,0.0,63,63,3.9,3.9,P,12.936,12.324,12.089,dM1.5,185
1029,40.47908,34.390104,1.1,-3.6,63,63,3.9,3.9,P,13.701,12.976,12.824,dK7.0-,417
1030,40.06833,34.983613,16.7,0.4,63,63,3.9,3.9,P,14.408,13.738,13.515,dM1.5,364
1031,40.05198,34.821089,22.7,-19.7,63,63,3.9,3.9,P,14.288,13.547,13.343,dM1.0+,378
1032,41.206598,34.279764,-16.2,-2.8,63,63,4.2,4.2,P,14.12,13.454,13.373,dK7.0,505
1033,41.339802,34.273753,-20.9,-9.5,63,63,4.2,4.2,P,12.813,12.222,11.993,dM2.0-,159
1034,41.112568,34.089653,-10.9,-2.1,63,63,4.0,4.0,P,13.946,13.283,13.122,dM0.0,388
1035,41.219786,34.159577,0.8,-2.7,63,63,4.2,4.2,P,14.336,13.703,13.474,dM1.0-,386
1036,41.014241,34.101287,-10.5,-6.1,63,63,4.2,4.2,P,13.81,13.116,12.995,dK7.0-,438
1037,40.465998,34.151269,-0.4,2.5,67,67,4.0,4.0,P,15.319,14.596,14.447,dM0.5-,666
1038,40.273961,33.996448,8.2,1.7,70,70,4.0,4.0,P,15.626,14.915,14.747,sdK7.0+,822
1039,40.435459,33.950184,-3.1,1.4,63,63,3.9,3.9,P,14.449,13.732,13.548,dM0.5,446
1040,41.217451,34.374343,9.2,-10.1,63,63,4.2,4.2,P,14.471,13.778,13.548,dK7.5,542
1041,41.04479,34.37091,-13.6,0.0,63,63,4.0,4.0,P,13.652,13.069,12.85,dK7.0,407
1042,40.991942,34.403264,2.5,5.5,69,69,4.1,4.1,P,15.49,14.989,14.616,dK7.0-,950
1043,40.919378,34.677309,31.8,-33.7,63,63,4.0,4.0,P,12.758,12.148,11.878,dM2.0,155
1044,40.765113,34.954301,11.8,-3.3,63,63,3.9,3.9,P,14.726,14.055,13.904,dK7.5-,609
1045,40.885221,34.775824,71.1,-36.5,63,63,4.0,4.0,P,13.333,12.769,12.515,dM2.0,202
1046,40.935077,34.907161,30.8,-27.0,63,63,4.0,4.0,P,14.225,13.6,13.296,dM2.0,305
1047,40.978948,34.757278,24.0,-19.1,63,63,4.2,4.2,P,13.932,13.364,13.085,dM2.5,243
1048,44.733375,36.447905,8.8,-20.1,63,63,4.1,4.1,P,13.215,12.623,12.431,dM3.0+,142
1049,44.285707,36.77888,5.1,-34.6,63,63,4.1,4.1,P,14.342,13.635,13.405,dM3.5+,194
1050,44.027917,36.756326,-14.5,-13.1,63,63,4.1,4.1,P,14.323,13.621,13.455,dM1.5+,350
1051,43.748986,36.942911,1.7,-9.7,63,63,4.1,4.1,P,14.427,13.71,13.546,dK7.0+,582
1052,44.465332,36.507956,4.2,-20.0,64,64,4.1,4.1,P,14.893,14.206,14.097,dK7.0+,722
1053,43.904056,36.779186,-7.1,-20.1,63,63,4.1,4.1,P,14.686,14.069,13.832,dM1.5,414
1054,43.690068,36.574736,5.6,-25.3,63,63,4.1,4.1,P,13.503,12.845,12.691,dK7.5+,347
1055,43.828214,36.73631,1.2,-17.8,63,63,4.1,4.1,P,13.664,13.0,12.789,dK7.5+,373
1056,44.53823,36.831728,0.6,-32.9,64,64,4.1,4.1,P,14.996,14.344,14.135,sdM2.5+,183
1057,44.699175,36.939346,1.6,-11.2,63,63,4.1,4.1,P,14.073,13.429,13.252,dM1.0,342
1058,45.141673,36.214555,-52.0,-45.1,69,69,4.1,4.1,P,12.989,12.349,12.129,dM0.5,227
1059,45.439861,35.283531,29.9,-18.2,63,63,4.2,4.2,P,13.534,12.917,12.657,dM3.0+,164
1060,45.717552,35.338554,75.1,-91.5,63,63,4.2,4.2,P,13.268,12.613,12.422,dM0.5,259
1061,45.602514,35.164772,15.6,-9.6,67,67,4.3,4.3,P,15.481,14.653,14.437,dK7.5,863
1062,45.238502,34.994058,35.2,24.3,66,66,5.6,5.6,P,13.662,13.005,12.854,sdM1.5+,140
1063,45.20378,35.896293,4.2,-21.1,63,63,4.2,4.2,P,14.267,13.516,13.218,dM1.0,374
1064,45.275539,36.015438,-10.7,-11.4,63,63,4.1,4.1,P,13.769,13.102,12.941,dK7.0,430
1065,44.863234,35.766647,36.1,-27.0,63,63,4.0,4.0,P,13.749,13.021,12.833,dK7.5-,388
1066,44.33714,35.908223,9.1,-17.7,63,63,4.2,4.2,P,14.286,13.64,13.344,dM2.0,314
1067,44.517908,35.870516,13.4,-25.3,63,63,4.0,4.0,P,13.72,13.086,12.823,dM1.5,265
1068,44.454314,36.00542,17.0,-34.9,63,63,4.1,4.1,P,14.229,13.518,13.246,sdK7.0+,432
1069,45.332891,35.932267,-13.6,-21.8,64,64,4.2,4.2,P,14.974,14.192,14.087,dM1.0,518
1070,44.906011,35.276911,33.8,-34.1,63,63,4.0,4.0,P,14.037,13.395,13.184,dK7.0-,486
1071,45.358326,35.25318,49.4,-102.9,63,63,4.2,4.2,P,14.238,13.65,13.383,dM3.5,185
1072,44.990868,35.351416,0.1,14.8,64,64,4.2,4.2,P,15.052,14.238,14.055,sdK7.0+,631
1073,44.768649,35.649617,16.0,-23.5,63,63,4.2,4.2,P,13.233,12.579,12.364,dM1.0,232
1074,40.623858,36.168771,-2.0,-23.1,66,73,3.9,4.0,P,15.359,14.611,14.341,dK7.5+,816
1075,40.165685,36.12129,4.3,-24.4,63,63,3.8,3.8,P,14.7,14.052,13.81,dM2.0,380
1076,40.522964,36.153989,-12.9,-22.4,67,67,3.8,3.8,P,15.355,14.698,14.376,dM1.0-,618
1077,40.122303,36.157351,21.5,-6.1,63,63,3.8,3.8,P,13.359,12.688,12.6,dK7.0,356
1078,40.421332,36.018527,-2.2,-2.6,63,63,3.8,3.8,P,14.437,13.746,13.609,dM0.0,486
1079,40.173047,35.387096,2.7,-6.6,67,67,4.0,4.0,P,15.441,14.872,14.435,dM1.0,642
1080,40.09422,35.367708,48.3,-17.3,64,64,3.9,3.9,P,14.992,14.313,14.091,dM3.0,322
1081,40.042297,35.249506,8.9,-6.7,68,68,4.0,4.0,P,15.491,14.848,14.571,dM1.0+,657
1082,40.29678,35.311281,2.6,2.6,69,69,4.0,4.0,P,15.482,14.907,14.703,dM0.5,718
1083,39.863396,35.261621,-9.4,-15.5,67,67,4.0,4.0,P,15.044,14.375,14.378,dK7.0,774
1084,41.008846,35.158534,-2.2,-17.5,63,63,4.0,4.0,P,13.658,13.043,12.835,dM3.0+,174
1085,40.738869,35.401415,1.7,-11.3,70,70,4.0,4.0,P,15.647,15.005,14.793,sdK7.5+,698
1086,40.934518,35.444702,9.5,-15.3,63,63,3.9,3.9,P,13.197,12.587,12.306,dM3.0+,141
1087,41.028634,35.396912,44.0,-16.8,63,63,4.2,4.2,P,14.104,13.492,13.194,dM1.0,347
1088,40.855896,35.389833,-5.0,-1.8,66,66,4.0,4.0,P,15.284,14.689,14.355,dK7.5+,788
1089,40.742961,35.348973,67.3,-6.9,66,66,5.6,5.6,P,13.749,13.212,12.987,dM3.0,181
