designation,source_id,ra,dec,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag
Gaia DR3 5914998143680920576,5914998143680920576,255.486699679054,-59.64700547988069,0.9095268090092884,0.045469224,1.011377,5696.978142073966,2.0393703,2793.4985,16.298256,2616.3441042187033,9.190335,284.6843,16.794306,4443.309606137795,7.2950554,609.0851,15.628629
Gaia DR3 1805007186364414208,1805007186364414208,306.2981460716597,14.476125504694108,0.8426378934951716,0.0421253,0.9864908,6008.011338577601,2.7542624,2181.3503,16.24054,2720.6710742007067,14.194276,191.67381,16.751852,4676.622762513426,15.701291,297.84958,15.573065
Gaia DR3 5649325932183502976,5649325932183502976,134.8254930824086,-26.43230742711827,0.58910249512515,0.029450513,0.9993641,11150.594328248048,3.0329578,3676.4753,15.569121,5969.1761356775,15.801104,377.76956,15.898756,7484.326156590379,12.746352,587.17395,15.062513
Gaia DR3 3041256107398620032,3041256107398620032,114.7464184784704,-9.557958641996212,0.4783408987997345,0.0239133,0.9888282,20658.430909251023,6.072337,3402.056,14.899624,11816.443968673062,11.8937645,993.4991,15.157325,12742.955763387674,10.833629,1176.2407,14.48472
Gaia DR3 5357381818088850432,5357381818088850432,156.00577463156074,-52.54519683285391,0.4870602605527757,0.0243492,0.94795513,13506.371585719751,3.4982967,3860.8423,15.36102,6910.345832505361,8.126099,850.3891,15.739793,9444.04371553291,9.622436,981.4608,14.81
Gaia DR3 5302324043890696704,5302324043890696704,129.1091197958389,-59.823435336334505,1.560162810933919,0.077995926,1.0192984,1606.7595245970667,2.2460864,715.3596,17.67249,446.9380366128271,7.3325167,60.952885,18.712923,2297.5957822527876,10.865002,211.46759,16.344711
Gaia DR3 2982684057829685120,2982684057829685120,77.98469240778216,-17.029408535965846,1.3379606579526806,0.06688756,0.98595285,2497.066921306268,1.6116604,1549.3754,17.193792,794.3838879471124,8.031266,98.911415,18.088467,2474.952874480362,8.633292,286.67545,16.263979
Gaia DR3 1735218159689628800,1735218159689628800,311.94822096889635,4.977698875171606,0.6899504205215901,0.034492116,1.0125325,11744.363383190124,3.2303383,3635.645,15.512794,6241.241448859597,15.371064,406.03833,15.850365,7934.61730796328,18.329948,432.87723,14.999081
Gaia DR3 6611986398529152640,6611986398529152640,333.3263229495265,-32.892748171088364,0.6475061764900724,0.03237024,1.0168624,13168.779942770734,4.251428,3097.4956,15.388503,7209.217823998833,14.410807,500.2647,15.693822,8640.430631992995,13.402524,644.6868,14.906557
Gaia DR3 4512607552530228480,4512607552530228480,286.9555833688718,14.55417179488192,0.5308659511383101,0.026539138,0.966744,16274.395390513526,3.5310695,4608.914,15.158605,7211.284403242172,9.107903,791.7613,15.693511,13066.171067892044,9.908312,1318.7081,14.457524
Gaia DR3 2687528167170699136,2687528167170699136,322.00954452132754,-1.062427197786151,0.8891334073526262,0.044449706,1.0018628,7807.973496183079,2.851045,2738.6357,15.956021,3758.791778966386,12.466694,301.5067,16.40092,5741.988474474078,14.682233,391.08414,15.35024
Gaia DR3 6073787173419810816,6073787173419810816,192.79586620347922,-54.740433163940416,0.6568264393000876,0.032836173,1.5940086,32136.671118932834,7.9528103,4040.9202,14.419865,13012.009872087421,8.900943,1461.8688,15.052681,27775.981401023782,11.176305,2485.2563,13.638722
Gaia DR3 964462226604992640,964462226604992640,100.43940295501861,44.603038651330536,0.5013263246391362,0.025062386,1.0321779,20041.644047459766,7.203522,2782.2007,14.932533,9593.96605269074,22.99821,417.1614,15.383547,15085.353935149857,18.931337,796.84564,14.301507
Gaia DR3 6729519961001476736,6729519961001476736,280.0505966061619,-39.7530142454441,0.2795304703359406,0.013974332,1.0461718,236003.37499865508,107.275734,2199.9697,12.255072,70696.66268885859,138.61003,510.04,13.215045,242176.44431323363,231.07384,1048.0479,11.287566
Gaia DR3 4479598873414100224,4479598873414100224,280.93292431233266,9.763727785270502,0.9162325065141574,0.04580444,1.4382745,10890.712211895187,3.8232195,2848.571,15.594727,4863.938570909667,10.942756,444.48938,16.121073,8740.945163702145,9.386793,931.1961,14.893999
Gaia DR3 2918867956279280512,2918867956279280512,101.27439464110239,-27.678456678538414,1.0216229539732953,0.051073138,1.0407894,2973.7677338283497,1.5083748,1971.5045,17.004099,1173.7403746758773,7.444343,157.66876,17.664612,2553.0480385582573,9.685852,263.5853,16.230247
Gaia DR3 5621922043675460864,5621922043675460864,132.59665173036035,-39.10527011141955,0.35548265274295343,0.017771346,1.1837621,32666.030920875248,8.542148,3824.1006,14.402126,8543.543356803852,11.564451,738.77637,15.509447,35880.39437280762,22.745697,1577.4585,13.360752
Gaia DR3 6174288102460885760,6174288102460885760,210.2895785125271,-28.163026805092677,1.7563566060889746,0.08780405,1.025429,2593.704770094624,2.2744083,1140.3866,17.152565,781.0451709970562,11.15718,70.003815,18.106852,2691.8124832178023,12.738886,211.30675,16.172783
Gaia DR3 459454543106712960,459454543106712960,44.71285880031718,55.2401980837666,0.7512362873987587,0.03755592,0.9524583,7012.004279621691,2.8449433,2464.7256,16.072762,2192.711642618761,9.367787,234.06932,16.986088,7049.532453733434,12.845049,548.81323,15.127495
Gaia DR3 5829977719875464960,5829977719875464960,249.51321206319642,-62.44443415524867,0.781392088214641,0.039063476,1.011525,6889.46279576553,2.0874364,3300.442,16.091904,3266.9609778369545,8.594614,380.11725,16.553183,5195.348721227651,7.0285544,739.1774,15.4588585
Gaia DR3 2042503519036974720,2042503519036974720,287.06519009463267,31.073504872347147,0.4954700664977241,0.024769617,1.0257481,12117.25727228652,3.4626343,3499.433,15.478856,6194.0389920093385,10.051951,616.20264,15.858607,8493.68007723411,8.962934,947.6451,14.925156
Gaia DR3 6093012649619884928,6093012649619884928,217.0638545507342,-46.364942718354236,1.4221588565751369,0.071096785,1.038908,3575.0359623843447,2.1932921,1629.9862,16.804165,1245.1650589674641,7.9819603,155.9974,17.600475,3321.639261212178,8.087671,410.70404,15.944514
Gaia DR3 591116658186381440,591116658186381440,136.18359069906893,8.640453296028953,0.9523639482290926,0.047610726,0.9777344,7995.819307933652,2.493381,3206.818,15.930209,3762.1531900933264,10.841507,347.01385,16.399952,6047.125829311892,9.286867,651.1481,15.294023
Gaia DR3 4815723598081156224,4815723598081156224,69.6551212373766,-41.61838939368345,0.5684720857474113,0.028419146,1.0664005,9770.311909479842,4.2556863,2295.8252,15.712596,4954.589966363455,12.916574,383.58392,16.101023,6836.853014717486,12.367545,552.80597,15.160755
Gaia DR3 3109359239147991552,3109359239147991552,108.08015326689019,-1.241291879073387,0.7622977354186732,0.038108904,1.0725691,9005.382060060625,5.8260403,1545.7123,15.801111,4575.509071682536,23.508076,194.63562,16.187443,6327.934909973244,18.789383,336.78247,15.2447405
Gaia DR3 5361823192217263104,5361823192217263104,164.43154047871298,-50.24161930127101,0.547780276296349,0.027384715,0.9521726,11484.556746072494,2.7967517,4106.391,15.537082,5493.14776446551,11.538593,476.06738,15.988989,8534.099260535222,9.8729515,864.3919,14.920001
Gaia DR3 340574177676690816,340574177676690816,38.86075286643643,44.670357176645965,0.3761335574812932,0.018803727,1.1847003,97967.36614330196,24.600275,3982.3687,13.209663,44056.75250553139,60.55489,727.5507,13.728511,76881.23408721581,46.518173,1652.714,12.533344
Gaia DR3 1632317237268759296,1632317237268759296,256.07203733158576,64.91390629873146,0.7850689629979105,0.039247286,1.0383805,5508.402231765131,1.7831255,3089.1836,16.334803,2650.0079306405446,6.8728127,385.57837,16.780424,4036.4650582746917,6.30591,640.1082,15.732892
Gaia DR3 4257461068890736640,4257461068890736640,277.2820471723439,-4.518731645530567,0.9781142840230297,0.04889804,1.0428915,8623.513415003878,5.0888906,1694.5763,15.848156,1703.0510814554968,11.578667,147.08525,17.260473,10460.23741204073,17.003103,615.1958,14.699041
Gaia DR3 4253732861186705920,4253732861186705920,283.97629940324117,-6.563859004707086,0.3419769349797125,0.01709616,1.0567904,57097.44262055618,11.91804,4790.842,13.795825,18456.432005189166,49.63882,371.81448,14.673173,56545.80487088895,59.075104,957.18506,12.866895
Gaia DR3 4077257499714934784,4077257499714934784,275.71143715031565,-24.677561965631305,0.5039182983645046,0.025191959,0.7391334,122282.0299511383,25.57165,4781.9375,12.96896,44105.5377715491,47.543736,927.6835,13.727309,112968.12219972527,77.06408,1465.8986,12.115506
Gaia DR3 5415460049476998656,5415460049476998656,152.03555626521333,-43.044224665917156,0.874080670837018,0.043697167,1.0085933,4502.786569302197,1.9147648,2351.6135,16.553663,2026.534741584238,6.506034,311.4854,17.071657,3524.5396519941287,8.860444,397.78363,15.880139
Gaia DR3 5459135571907176960,5459135571907176960,154.37728933589503,-32.523868694731476,0.5544612907109153,0.02771871,0.95859194,12499.829239355522,2.9734015,4203.882,15.4451065,6797.342201751657,11.108504,611.90436,15.757694,8169.026695849498,10.358051,788.6644,14.96747
Gaia DR3 6717907541955976192,6717907541955976192,288.64348840918103,-38.68390181186245,0.7922805577370133,0.0396078,0.97502244,9772.055290575814,3.6808755,2654.818,15.712402,4342.042915315016,12.067619,359.80942,16.244307,7785.407913213615,11.442791,680.37665,15.019692
Gaia DR3 4237981742945299712,4237981742945299712,294.69170169033765,-1.730098028066572,0.6066719957243899,0.030328829,0.98990756,14448.686996068389,5.9947433,2410.226,15.287796,7150.087436165936,34.00396,210.2722,15.702764,11003.27415890095,32.026302,343.56992,14.644091
Gaia DR3 464622282121346816,464622282121346816,44.862788058046,60.44729141192213,0.8446838997261175,0.042227555,1.0418037,6730.228501965648,2.6154068,2573.3008,16.117292,2643.233769846879,8.760695,301.71506,16.783203,6028.3408900697295,9.530083,632.55914,15.297401
Gaia DR3 5715335692575832832,5715335692575832832,115.93868711336587,-20.401901332518555,0.2859139974678537,0.014293452,0.9717921,56229.8606511999,11.529234,4877.155,13.812449,33157.181833806615,17.86958,1855.5099,14.037098,33437.76257423478,14.860539,2250.1042,13.437303
Gaia DR3 5385191490794419072,5385191490794419072,173.21108808141335,-39.84719466791262,0.26439863240525263,0.0132178515,1.0761696,111879.93645295895,20.98055,5332.555,13.065486,51702.66214430598,32.790497,1576.7576,13.55476,86064.96777760508,32.77128,2626.2317,12.41083
Gaia DR3 6874469953278568448,6874469953278568448,303.04188410814106,-16.167313716729442,3.749358136841192,0.1874384,0.9741894,822.0044602909109,1.3819176,594.82886,18.40018,601.4363181484006,12.586337,47.78486,18.390568,332.2564891170389,5.6848984,58.445457,18.444212
Gaia DR3 2291262767772300288,2291262767772300288,299.8645232350048,77.55711213287873,0.5450682142550947,0.027249122,0.92721325,9084.290660673658,3.2256818,2816.239,15.791639,4335.963390846812,11.447515,378.76898,16.245829,6763.222319350602,14.246237,474.73746,15.172511
Gaia DR3 5248838717375398400,5248838717375398400,140.09685388411535,-64.32677956046564,0.5557388028149877,0.027782569,0.96385646,7712.500242058154,2.7420642,2812.662,15.969378,3575.050183120678,11.359426,314.72104,16.455338,5904.774968782787,11.199213,527.2491,15.319887
Gaia DR3 5814740206686119808,5814740206686119808,257.27833237317674,-67.35249599589868,0.5402015736217366,0.02700583,0.98324054,14405.932477123892,2.8753173,5010.206,15.291014,7589.38795220977,6.717518,1129.7905,15.638025,9698.401187835916,7.93937,1221.558,14.781145
Gaia DR3 5346347840943878144,5346347840943878144,172.1141774212629,-55.50793717824524,1.1615545371256708,0.05806859,1.0157644,2818.23561198354,1.9843365,1420.2407,17.062424,1033.8732130174037,5.8898983,175.5333,17.802374,2655.8133411879726,8.2609415,321.4904,16.1874
Gaia DR3 1784740438282212864,1784740438282212864,320.53720162624217,17.02227526907814,0.6949509061474178,0.034742076,1.0467684,17395.457032718645,4.965817,3503.0403,15.086277,8863.604970605771,14.106116,628.3519,15.469516,12183.69954997721,12.794808,952.23773,14.533447
Gaia DR3 4066807230125060480,4066807230125060480,267.47009127578593,-26.58211751117518,0.9404682261929096,0.04701601,0.9989295,6215.063883304718,2.620098,2372.073,16.203753,2427.313445089822,9.983231,243.13907,16.875727,5480.826118886283,10.621778,515.99896,15.400781
Gaia DR3 5230772744900204416,5230772744900204416,153.40944771288594,-70.69563848302596,1.0422217394492617,0.052102882,0.97110844,2945.25343369944,2.1481793,1371.0464,17.01456,1126.654165067384,7.12686,158.08563,17.709066,2564.5254670037393,10.3564005,247.6271,16.225378
Gaia DR3 6725201324168998016,6725201324168998016,272.32712651611035,-41.67323949972766,1.1934031259875437,0.059660763,0.9946514,3909.4222129845425,2.4985964,1564.6473,16.707085,1546.5755099439525,7.2362614,213.72577,17.365114,3333.4633625225047,9.958189,334.74594,15.940657
Gaia DR3 5169280972264405632,5169280972264405632,49.96145883342546,-6.765639181288639,0.65424105506215,0.0327069,1.0166447,14844.49286645305,6.1617546,2409.134,15.258453,8103.243273848775,17.810532,454.9692,15.5668955,9683.752332388829,18.731413,516.9793,14.782786
Gaia DR3 6249201437436481920,6249201437436481920,241.8817461014608,-17.63300677518845,0.5267632766613247,0.02633402,1.0225224,22640.318613307158,46.771774,484.05945,14.80016,9013.191019811646,64.141685,140.52002,15.451345,19490.88985730553,70.953575,274.6992,14.023316
Gaia DR3 2048734348364261376,2048734348364261376,295.80316805796605,36.683789728569366,0.5816196752400298,0.029076407,0.9735522,8328.146538214369,2.9832857,2791.602,15.885996,4356.238673995029,8.894198,489.7843,16.240763,5751.505938941448,9.80732,586.4503,15.348441
Gaia DR3 937757941025371264,937757941025371264,102.39295384090654,33.20072601523766,0.9407850935891802,0.04703185,0.9926714,7044.511026677762,4.9954867,1410.175,16.06774,3221.319919336012,20.618952,156.23102,16.568457,5582.606246903405,24.705364,225.96738,15.380803
Gaia DR3 3127439299116060672,3127439299116060672,101.81548276138207,3.75939430710089,0.9244508520844339,0.046215262,1.001235,7276.806560623841,3.5778527,2033.8474,16.032515,3209.050131173637,12.842524,249.8769,16.572601,5781.777792607537,19.196405,301.19064,15.342742
Gaia DR3 3036177669346230528,3036177669346230528,120.84685931840353,-12.017993900311343,0.3377388338146817,0.01688428,1.1367395,65091.13942868543,14.496331,4490.18,13.653563,39639.90192870846,16.255844,2438.5017,13.843211,36723.7207538102,19.082619,1924.4592,13.335528
Gaia DR3 1939825316436000384,1939825316436000384,359.3369737837879,48.74503523049619,0.9644405665497564,0.048214428,1.0845182,6032.226774778983,2.0824003,2896.766,16.236174,2731.8003651765925,8.853285,308.56348,16.74742,4750.775519590403,8.02355,592.10394,15.5559845
Gaia DR3 615142331578197504,615142331578197504,148.50334132770053,13.562162303732187,0.8980247891262124,0.044894163,0.98635477,10462.013263485951,4.042011,2588.319,15.638329,5313.76879076449,17.247398,308.09103,16.025036,7270.79122939799,14.911612,487.5926,15.093942
Gaia DR3 420158272410847104,420158272410847104,3.1337855889896225,54.39857592289662,0.6309688958631108,0.03154347,0.96550244,8436.218614292706,2.620874,3218.8572,15.871997,4218.616706146079,8.602614,490.38776,16.275618,6063.555816406553,8.510659,712.46606,15.291077
Gaia DR3 4045458012934025216,4045458012934025216,274.01357953928226,-33.34208591160194,0.48531541777397724,0.024261946,0.8292935,85273.08712248727,61.503616,1386.4728,13.360337,55187.42958754193,103.69088,532.2303,13.483942,43805.56258933079,48.22527,908.3529,13.144073
Gaia DR3 5833248114178483200,5833248114178483200,239.58492282967248,-59.54031235708063,0.32348588484256663,0.016171744,0.89221895,65391.32265817307,9.295063,7035.0596,13.648566,23337.489986859073,25.645674,909.99713,14.4184065,60863.88337275457,29.77118,2044.3894,12.786996
Gaia DR3 5602132281796145920,5602132281796145920,118.40924726889398,-26.08202695623782,0.22681588907949138,0.011339006,1.0048009,86431.34900271431,192.48111,449.0381,13.345689,54793.27029281816,383.7194,142.79515,13.491724,46535.86800818305,296.30975,157.05142,13.078426
Gaia DR3 417469657241785088,417469657241785088,12.757325927978862,54.219450345857425,0.6153951945702455,0.030764908,1.051475,12759.909431882481,2.578539,4948.504,15.422748,6324.913144726833,8.798518,718.8612,15.835906,9183.0217587715,7.1472383,1284.835,14.840431
Gaia DR3 4195649308317631360,4195649308317631360,297.95937806067343,-7.550318387064202,1.178048096712918,0.058893118,1.0532959,4971.879190374386,2.323748,2139.5947,16.446066,1855.6697922857259,7.7188964,240.4061,17.16729,4595.185587341085,10.327122,444.96286,15.592138
Gaia DR3 1829648547634001152,1829648547634001152,302.55554368592834,21.50694787903942,0.7644312155378944,0.03821553,0.99499464,7245.4274006027,2.5305414,2863.1926,16.037207,3425.332242700421,8.253092,415.03625,16.501785,5442.1105653175855,7.3681455,738.5998,15.408477
Gaia DR3 6060472809176917888,6060472809176917888,193.28857261139737,-57.42822874949022,0.5670524552761678,0.028348148,0.9720867,14597.027850233997,3.299655,4423.804,15.276706,7101.011559739056,9.160914,775.1422,15.710241,10800.677565899265,9.809168,1101.08,14.664268
Gaia DR3 6444905191394533504,6444905191394533504,292.67066757451715,-61.675065183956164,2.1508051424710057,0.107523285,1.018694,1782.7483469337838,1.6168834,1102.5831,17.55964,508.7080177753999,16.21761,31.367632,18.57237,2191.940612857808,19.342093,113.3249,16.395824
